# Simulation 1 (Up to date),
# 2735 data points written for 2 variables.,
# Simulation warnings:,
#   No recovery device defined in the simulation.,
#,
# Drag coefficient (​),Mach number (​)
# Event SIM_WARN occurred at t=0 seconds: No recovery device defined in the simulation.,
# Event IGNITION occurred at t=0 seconds,
# Event LAUNCH occurred at t=0 seconds,
0.441,0.161
0.441,0.161
0.441,0.161
0.441,0.161
0.441,0.161
0.441,0.161
0.441,0.161
0.441,0.161
0.441,0.161
0.441,0.161
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.16
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.159
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.158
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.157
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.156
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.155
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.154
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.153
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.152
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.151
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.15
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.149
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.148
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.147
0.441,0.146
0.441,0.146
0.441,0.146
0.441,0.146
0.441,0.146
0.441,0.146
0.441,0.146
0.441,0.146
0.441,0.146
0.441,0.146
0.441,0.146
0.441,0.146
0.441,0.146
0.441,0.146
0.441,0.146
0.441,0.146
0.441,0.146
0.441,0.146
0.441,0.146
# Event GROUND_HIT occurred at t=123.175 seconds,
# Event SIMULATION_END occurred at t=123.175 seconds,
0.441,0.146
